t,success,grasped,has_collided,joint_jerks,proprioception
114,False,False,False,10.59350162908436,[ 0.031  0.299  0.025 -2.162 -0.015  2.385  0.781  0.008  0.012 -0.003 -0.007  0.012  0.02   0.002]
115,False,False,False,14.228173752835175,[ 0.031  0.299  0.025 -2.162 -0.015  2.385  0.781  0.008  0.012 -0.004 -0.009  0.007  0.008 -0.   ]
116,False,False,False,8.689347057172267,[ 0.032  0.3    0.025 -2.163 -0.014  2.386  0.781  0.007  0.009 -0.001 -0.001  0.006  0.004  0.002]
117,False,False,False,14.42506695490986,[ 0.032  0.3    0.025 -2.163 -0.014  2.386  0.781  0.009  0.016 -0.    -0.005  0.004  0.016  0.006]
118,False,False,False,12.170916766801767,[ 0.032  0.301  0.025 -2.163 -0.014  2.387  0.781  0.005  0.014 -0.004 -0.006  0.005  0.015  0.003]
119,False,False,False,7.4104758085174565,[ 0.033  0.301  0.025 -2.163 -0.013  2.387  0.781  0.009  0.014 -0.001 -0.005  0.009  0.013  0.   ]
120,False,False,False,7.66833939486091,[ 0.033  0.302  0.025 -2.163 -0.013  2.388  0.781  0.006  0.012 -0.004 -0.005  0.009  0.015  0.001]
121,False,False,False,8.060474043166531,[ 0.034  0.302  0.025 -2.164 -0.013  2.388  0.781  0.011  0.014 -0.003 -0.004  0.013  0.011 -0.001]
122,False,False,False,7.689168575983501,[ 0.034  0.303  0.024 -2.164 -0.012  2.389  0.781  0.012  0.015 -0.005 -0.006  0.01   0.011  0.003]
123,False,False,False,5.3096969766990165,[ 0.034  0.304  0.024 -2.164 -0.012  2.389  0.782  0.009  0.013 -0.005 -0.002  0.006  0.013  0.005]
124,False,False,False,9.851462915260095,[ 0.035  0.304  0.024 -2.164 -0.012  2.389  0.782  0.01   0.01  -0.002 -0.007  0.011  0.015 -0.001]
125,False,False,False,11.26346100171997,[ 0.035  0.305  0.024 -2.164 -0.011  2.39   0.782  0.011  0.014 -0.002 -0.003  0.019  0.013  0.006]
126,False,False,False,16.908822296906333,[ 0.036  0.306  0.024 -2.165 -0.011  2.391  0.782  0.016  0.015 -0.002 -0.006  0.003  0.012  0.001]
127,False,False,False,19.06670092420226,[ 0.036  0.307  0.024 -2.165 -0.011  2.391  0.782  0.011  0.015 -0.005 -0.009  0.016  0.012 -0.   ]
128,False,False,False,14.4631242531616,[ 0.037  0.307  0.024 -2.165 -0.01   2.392  0.782  0.006  0.017 -0.001 -0.003  0.009  0.012  0.001]
