t,success,grasped,has_collided,joint_jerks,proprioception
100,False,False,False,16.56002820127452,[ 0.011  0.301  0.051 -2.179 -0.011  2.339  0.777  0.005  0.014  0.012 -0.007  0.005  0.019 -0.001]
101,False,False,False,16.873281017702972,[ 0.012  0.301  0.051 -2.179 -0.011  2.34   0.777  0.01   0.021  0.01  -0.01   0.003  0.011 -0.002]
102,False,False,False,11.620075165212342,[ 0.012  0.302  0.052 -2.179 -0.01   2.341  0.777  0.006  0.019  0.009 -0.004  0.006  0.01  -0.007]
103,False,False,False,8.154712189889873,[ 0.012  0.303  0.052 -2.18  -0.01   2.341  0.776  0.007  0.021  0.008 -0.003  0.001  0.014 -0.008]
104,False,False,False,10.433855657755965,[ 0.013  0.304  0.053 -2.18  -0.01   2.342  0.776  0.009  0.018  0.016 -0.013 -0.     0.019 -0.003]
105,False,False,False,15.463550682947128,[ 0.013  0.305  0.053 -2.18  -0.01   2.342  0.776  0.008  0.021  0.012 -0.004  0.     0.019 -0.002]
106,False,False,False,9.276078903954156,[ 0.013  0.305  0.054 -2.181 -0.01   2.343  0.776  0.01   0.022  0.011 -0.007  0.007  0.017 -0.001]
107,False,False,False,11.669739773585766,[ 0.014  0.306  0.054 -2.181 -0.01   2.344  0.776  0.004  0.018  0.014 -0.004  0.001  0.018 -0.005]
108,False,False,False,10.579301147238395,[ 0.014  0.307  0.054 -2.181 -0.01   2.344  0.776  0.006  0.022  0.012 -0.007  0.001  0.015 -0.003]
109,False,False,False,7.248438394004734,[ 0.014  0.308  0.055 -2.181 -0.01   2.345  0.776  0.009  0.021  0.014 -0.006 -0.     0.018 -0.005]
110,False,False,False,7.419428209283133,[ 0.014  0.309  0.055 -2.182 -0.01   2.346  0.776  0.002  0.018  0.012 -0.007  0.     0.025 -0.004]
111,False,False,False,13.792934549481854,[ 0.014  0.309  0.056 -2.182 -0.01   2.346  0.775  0.005  0.018  0.009 -0.001  0.001  0.014 -0.001]
112,False,False,False,15.155037901088656,[ 0.015  0.31   0.056 -2.182 -0.01   2.347  0.775  0.001  0.015  0.007 -0.003 -0.     0.023 -0.003]
113,False,False,False,13.71335167985248,[ 0.015  0.311  0.057 -2.182 -0.01   2.348  0.775  0.008  0.02   0.01  -0.002  0.001  0.016 -0.003]
114,False,False,False,9.866742282250689,[ 0.015  0.312  0.057 -2.182 -0.01   2.348  0.775  0.006  0.019  0.015 -0.001  0.     0.019 -0.   ]
115,False,False,False,8.320690448616839,[ 0.015  0.312  0.057 -2.182 -0.01   2.349  0.775  0.006  0.019  0.014 -0.     0.001  0.023 -0.008]
116,False,False,False,8.102328294069114,[ 0.016  0.313  0.058 -2.182 -0.01   2.349  0.775  0.001  0.018  0.008 -0.001  0.     0.019 -0.009]
117,False,False,False,10.457913524753948,[ 0.016  0.314  0.058 -2.182 -0.01   2.35   0.775  0.006  0.02   0.013  0.001 -0.     0.02  -0.003]
118,False,False,False,8.990306071909508,[ 0.016  0.315  0.059 -2.182 -0.01   2.351  0.775  0.01   0.017  0.01  -0.001  0.     0.022 -0.008]
119,False,False,False,9.35624115214487,[ 0.016  0.315  0.059 -2.182 -0.01   2.351  0.774  0.006  0.015  0.007  0.001 -0.     0.017 -0.004]
120,False,False,False,7.404672427624577,[ 0.017  0.316  0.059 -2.182 -0.01   2.352  0.774  0.008  0.016  0.006  0.001 -0.     0.019 -0.005]
121,False,False,False,8.424975629507387,[ 0.017  0.317  0.06  -2.182 -0.01   2.353  0.774  0.002  0.024  0.01  -0.     0.     0.018 -0.001]
122,False,False,False,13.430161892916491,[ 0.017  0.318  0.06  -2.182 -0.01   2.353  0.774  0.002  0.016  0.006  0.    -0.     0.012 -0.001]
123,False,False,False,12.114826542717706,[ 0.017  0.319  0.061 -2.182 -0.01   2.354  0.774  0.006  0.021  0.01   0.001 -0.     0.015 -0.001]
124,False,False,False,8.491076634041631,[ 0.017  0.319  0.061 -2.182 -0.01   2.355  0.774  0.003  0.022  0.005  0.002 -0.     0.019 -0.004]
125,False,False,False,9.959851440373962,[ 0.018  0.32   0.061 -2.182 -0.01   2.355  0.774  0.004  0.02   0.011  0.001 -0.     0.015 -0.   ]
126,False,False,False,8.110081419305871,[ 0.018  0.321  0.062 -2.182 -0.01   2.356  0.774  0.001  0.018  0.008  0.     0.     0.015 -0.004]
127,False,False,False,6.41703451000937,[ 0.018  0.322  0.062 -2.182 -0.01   2.357  0.773  0.002  0.019  0.012  0.003  0.     0.019 -0.004]
128,False,False,False,6.262733760000781,[ 0.018  0.323  0.062 -2.181 -0.01   2.358  0.773  0.003  0.019  0.008  0.008 -0.     0.017 -0.002]
129,False,False,False,4.486128339457595,[ 0.018  0.323  0.062 -2.181 -0.01   2.358  0.773  0.006  0.02   0.005  0.007  0.     0.017 -0.002]
130,False,False,False,8.403860980893365,[ 0.018  0.324  0.063 -2.181 -0.01   2.359  0.773  0.001  0.019  0.011  0.005 -0.     0.014 -0.003]
131,False,False,False,13.303187102577374,[ 0.019  0.325  0.063 -2.18  -0.01   2.36   0.773  0.007  0.02   0.002  0.011 -0.     0.011 -0.003]
132,False,False,False,11.846236611617433,[ 0.019  0.326  0.063 -2.18  -0.01   2.36   0.773  0.003  0.02   0.001  0.008  0.     0.019 -0.002]
133,False,False,False,9.0253399830495,[ 0.019  0.326  0.063 -2.18  -0.01   2.361  0.773  0.003  0.016  0.008  0.004 -0.001  0.017 -0.005]
134,False,False,False,11.757929436114933,[ 0.019  0.327  0.064 -2.179 -0.01   2.362  0.773  0.005  0.018  0.003  0.012 -0.001  0.014 -0.006]
135,False,False,False,7.859853285200905,[ 0.019  0.328  0.064 -2.179 -0.01   2.362  0.773  0.006  0.021  0.002  0.009 -0.004  0.015 -0.003]
136,False,False,False,7.789091975783813,[ 0.019  0.329  0.064 -2.179 -0.01   2.363  0.772  0.002  0.018  0.005  0.004  0.     0.015 -0.004]
137,False,False,False,9.408026499935119,[ 0.019  0.329  0.064 -2.178 -0.01   2.364  0.772  0.003  0.017  0.004  0.009 -0.002  0.022 -0.001]
138,False,False,False,12.35529712208418,[ 0.019  0.33   0.064 -2.178 -0.01   2.365  0.772  0.001  0.017  0.004  0.01  -0.003  0.013 -0.011]
139,False,False,False,15.077865178556939,[ 0.019  0.331  0.064 -2.177 -0.01   2.365  0.772  0.005  0.024  0.003  0.011 -0.011  0.02  -0.007]
140,False,False,False,15.075504207801407,[ 0.02   0.332  0.064 -2.177 -0.011  2.366  0.772  0.     0.02   0.006  0.011 -0.002  0.019  0.   ]
141,False,False,False,14.636229971378794,[ 0.02   0.333  0.065 -2.177 -0.011  2.367  0.772  0.007  0.018  0.004  0.01  -0.005  0.02  -0.008]
142,False,False,False,16.064379501353066,[ 0.02   0.334  0.065 -2.176 -0.011  2.367  0.772  0.003  0.022  0.01   0.008 -0.001  0.013  0.001]
143,False,False,False,19.020835417890698,[ 0.02   0.334  0.065 -2.176 -0.011  2.368  0.771  0.001  0.018  0.001  0.012 -0.011  0.02  -0.006]
144,False,False,False,18.026127226297543,[ 0.02   0.335  0.065 -2.175 -0.011  2.369  0.771  0.003  0.018  0.003  0.008 -0.001  0.014 -0.003]
145,False,False,False,8.84120734792372,[ 0.02   0.336  0.065 -2.175 -0.011  2.37   0.771  0.002  0.017  0.005  0.012 -0.003  0.012 -0.002]
146,False,False,False,9.38535779690151,[ 0.02   0.337  0.065 -2.175 -0.012  2.37   0.771  0.001  0.017  0.001  0.011 -0.005  0.021 -0.008]
147,False,False,False,11.75139234109139,[ 0.02   0.337  0.065 -2.174 -0.012  2.371  0.771  0.006  0.019  0.007  0.006 -0.     0.019 -0.009]
148,False,False,False,15.435065320181812,[ 0.02   0.338  0.065 -2.174 -0.012  2.372  0.771  0.001  0.016  0.     0.011 -0.009  0.019 -0.003]
149,False,False,False,10.922827400244508,[ 0.02   0.339  0.066 -2.173 -0.012  2.372  0.771  0.     0.014  0.002  0.014 -0.005  0.016 -0.005]
150,False,False,False,7.833298740200135,[ 0.02   0.34   0.066 -2.173 -0.012  2.373  0.771  0.001  0.017  0.004  0.013 -0.007  0.019 -0.001]
151,False,False,False,7.236944247546736,[ 0.021  0.34   0.066 -2.172 -0.013  2.374  0.77   0.003  0.013  0.002  0.011 -0.005  0.022 -0.005]
152,False,False,False,12.962717545710314,[ 0.021  0.341  0.066 -2.172 -0.013  2.374  0.77  -0.001  0.022  0.003  0.01  -0.002  0.015  0.   ]
153,False,False,False,12.199658920430279,[ 0.021  0.342  0.066 -2.171 -0.013  2.375  0.77   0.002  0.023  0.006  0.01  -0.007  0.018 -0.003]
154,False,False,False,5.696204414915369,[ 0.021  0.343  0.066 -2.171 -0.013  2.376  0.77   0.001  0.018  0.004  0.009 -0.014  0.02  -0.004]
155,False,False,False,10.727280463924966,[ 0.021  0.343  0.066 -2.17  -0.013  2.377  0.77  -0.     0.019  0.     0.01  -0.005  0.018 -0.008]
