x,Img+Prioception (Cartesian Increment)_mean,Img+Prioception (Cartesian Increment)_stderr,Img+Prioception (Velocity Increment)_mean,Img+Prioception (Velocity Increment)_stderr,Img+Prioception (Position Increment)_mean,Img+Prioception (Position Increment)_stderr,Img+Prioception (Torque Increment)_mean,Img+Prioception (Torque Increment)_stderr
15389437.863105176,0.990108573612987,0.0005790722153111985,0.0,0.0,0.9889043589138472,0.0015544723720353683,0.03634985735168893,0.00439286554400113
15472964.808013355,0.990871037182218,0.0007935249230442074,0.0,0.0,0.9895660578679312,0.0011142680198973308,0.03534383719522042,0.003567037552101262
15556491.752921537,0.9908603450875706,0.0022377244638992102,0.0,0.0,0.9906911770539294,0.00044804717832487454,0.031249705904759516,0.004557229741311321
15640018.697829716,0.9906184295128955,0.0018812670438976015,0.0,0.0,0.9904906691016692,0.0010324651598116782,0.031248728314224757,0.005276138327973213
15723545.642737897,0.9921599347982611,0.0015516924764402487,0.0,0.0,0.9894430415678444,0.0007026940260780681,0.03267557698804475,0.0015866953758467345
15807072.587646076,0.9915849125802612,0.001984728006668534,0.0,0.0,0.9892525173255544,0.0010398948129694717,0.03270288477403322,0.0030014874362804113
15890599.532554258,0.9897816874844773,0.0020422039277669954,0.0,0.0,0.9886213485195,0.002524853225252833,0.032129662988161646,0.004659722643089373
15974126.477462437,0.9897295940432973,0.002138061252308311,0.0,0.0,0.9881786822681587,0.0014340015437578303,0.02921708726338353,0.004410663944339109
16057653.422370618,0.9903032441075127,0.0014923227977769922,0.0,0.0,0.988637232061354,0.0005745074855170698,0.027513742598195706,0.005679341285574271
16141180.3672788,0.9902307874274155,0.0009309255813348226,0.0,0.0,0.9885918808639033,0.0010264766799167218,0.02820905071806526,0.0064948308541247345
16224707.312186979,0.9910499550815731,0.00043853439777419794,0.0,0.0,0.9888918258385901,0.0015519903242769532,0.029275935966669674,0.0036107830598455038
16308234.25709516,0.9915789415696453,0.0009362552189112197,0.0,0.0,0.9899379045176926,0.0019004289743202814,0.02825813255425555,0.0015781961856711376
16391761.20200334,0.9921204459416927,0.0003797137455713651,0.0,0.0,0.9905431458668089,0.0005478299579776297,0.028503840321506366,0.0019814943291646637
16475288.14691152,0.9904190088317679,0.0005345220359360734,0.0,0.0,0.9890098391430234,0.002443979740960515,0.03413327650400826,0.004970492318799262
16558815.0918197,0.9914011680191858,0.0005241339507086463,0.0,0.0,0.9870734682093629,0.0015136133026423125,0.036746138855356436,0.006039451053672178
16642342.036727881,0.9900319215385017,0.0007019363044942073,0.0,0.0,0.9880385280628171,0.0013269266840821227,0.031245781355980145,0.004162774774108788
16725868.98163606,0.9883867042422833,0.002366720035327521,0.0,0.0,0.9882724641865067,0.0016594949276627525,0.02637951959461307,0.005509495086590639
16809395.92654424,0.9880778166617104,0.0026129931796375714,0.0,0.0,0.9898594005372408,0.0014929473342731618,0.027088561031819697,0.0042012094820562266
16892922.87145242,0.9891241290126129,0.0015307305852275627,0.0,0.0,0.9892462774775366,0.000293513438824017,0.03155019137414795,0.0009364770738983758
16976449.8163606,0.9881358530900245,0.001552189590459699,0.0,0.0,0.9903293486117009,0.0006752413228509993,0.035090646664522156,0.004293247485156845
17059976.761268783,0.9871970463477732,0.0024441592351375782,0.0,0.0,0.9882838612050803,0.0008825026363135439,0.0365146968951106,0.0032983741584777532
17143503.706176963,0.9873110518812888,0.0005258621754280439,0.0,0.0,0.9874034848733594,0.0015057507017293664,0.034580957575794526,0.0032837731359704856
17227030.651085142,0.9875910419220686,0.0005257991491592655,0.0,0.0,0.9860933274732444,0.002072656229275261,0.0317101464201757,0.004020780836392544
17310557.59599332,0.9872702751015133,0.0013119176862065158,0.0,0.0,0.9885407451269385,0.001663953169470282,0.028244830000695807,0.004225877669493204
17394084.540901504,0.9878898761525993,0.0009755580930122584,0.0,0.0,0.9880854871417576,0.00217831243820669,0.027042764031020922,0.003449786268363675
17477611.485809684,0.9901684733979318,0.0009013721324905889,0.0,0.0,0.989859730786438,0.002365974878389936,0.028870465468187865,0.006099111975467013
17561138.430717863,0.9904512840285454,0.001588801731925447,0.0,0.0,0.9894408924614252,0.0014645704535448255,0.024481398927867607,0.004260055695133932
17644665.375626042,0.990983066256539,0.0016856031655600174,0.0,0.0,0.98981249238262,0.0011036974411498977,0.020476714842320953,0.002431760222988714
17728192.320534226,0.9899271948562487,0.002636944697392916,0.0,0.0,0.9901703405216663,0.00040980069326281704,0.02512288219370744,0.0006064077229945647
17811719.265442405,0.9906929423599043,0.0023365250913967993,0.0,0.0,0.9907062895552797,0.0007621695575409817,0.02583645278031114,0.0022719914056217373
17895246.210350584,0.9895242479345437,0.0013268292336813068,0.0,0.0,0.9903181969167406,0.0012927432840590678,0.025969842448499675,0.003178267808678124
17978773.155258764,0.9910174709509502,0.0004896077043438156,0.0,0.0,0.9910143740729769,0.0013582685095598263,0.026078153091836098,0.0034172977241189893
18062300.100166947,0.9912578945304872,0.00041283978668123564,0.0,0.0,0.9894939771502974,0.0025675527836282962,0.029727584340007458,0.0011978710908864515
18145827.045075126,0.989558465601975,0.0010693067243373526,0.0,0.0,0.9900357314634896,0.001741393269336082,0.03573210957155786,0.0023322211522907614
18229353.989983305,0.9911090720782907,0.0005831535588030144,0.0,0.0,0.9888793183228678,0.0013177024379713042,0.036666881793853544,0.0015242558587581806
18312880.934891485,0.9884825783321834,0.0016559539177481515,0.0,0.0,0.9902539644629105,0.0012798958775146812,0.0398277748318564,0.0013622365601579614
18396407.879799668,0.9890196908834588,0.0011924490449074254,0.0,0.0,0.9904268995929693,0.0018424469901503465,0.03647801253214134,0.0010108531027064986
18479934.824707847,0.9884434331493823,0.0016567729121833772,0.0,0.0,0.9903089133839114,0.0011441596477229,0.03770147905861219,0.0025008511511846773
18563461.769616026,0.9871296904989185,0.0016283590391785933,0.0,0.0,0.9906215348402584,0.001593631201029739,0.04184462462961941,0.0004932204509988977
18646988.714524206,0.9879046288889451,0.0021873802653240722,0.0,0.0,0.9892037647207883,0.0008127370143480149,0.042680491294263025,0.004218600008594059
18730515.65943239,0.9879091549558651,0.0026484431626341205,0.0,0.0,0.9904923728013107,0.0008230960415790307,0.03287927620408809,0.004218336132702868
18814042.60434057,0.9870388743470874,0.004079536066869116,0.0,0.0,0.9912180468079312,0.0010479580791188756,0.030678872163865556,0.004564830577854807
18897569.549248748,0.9870389618903479,0.004011983105935528,0.0,0.0,0.9907868786940005,0.001676641295857714,0.026656445501007615,0.003107861853644966
18981096.49415693,0.9867281908968523,0.003840662145445131,0.0,0.0,0.9915143514618118,0.001509087631756511,0.033111995412421234,0.005643898128965261
19064623.43906511,0.988860779445696,0.003052128049508383,0.0,0.0,0.9915592491697724,0.0015946108504301735,0.03388356569591428,0.005912817879787281
19148150.38397329,0.9894246573489126,0.0032568451021666085,0.0,0.0,0.9909617900314377,0.0003828386430516399,0.03346165081435997,0.006653046346183826
19231677.32888147,0.9903356753316235,0.004030448960607688,0.0,0.0,0.990560808665835,0.0007562802684044992,0.03414653989714081,0.0031847310436004983
19315204.27378965,0.9881456715814406,0.004600315076081303,0.0,0.0,0.9893439120670839,0.0009056860514186022,0.03470141019891232,0.0032999027963799437
19398731.21869783,0.9898940269966988,0.0031494592497958995,0.0,0.0,0.9898878279707098,0.0009231626822830269,0.03464647559881501,0.005866983392138104
19482258.16360601,0.990086623286527,0.0025691894553853054,0.0,0.0,0.9909230097138476,0.0011451597810623003,0.038779665327832315,0.00473326287539893
19565785.10851419,0.9897557655679289,0.0032306395246409006,0.0,0.0,0.9895865069944674,0.001293349248307219,0.03783879057041525,0.004666629241008835
19649312.053422373,0.9894861769647942,0.0025780349301444275,0.0,0.0,0.990407950015633,0.0004155326294470266,0.03462284348762851,0.0033187349818355706
19732838.998330552,0.9903207864015835,0.0022825894468323366,0.0,0.0,0.9916999725231284,0.00058367937047012,0.03272236176243128,0.0029781645524535228
19816365.94323873,0.9912454415702353,0.002012077676844116,0.0,0.0,0.9917141060665006,0.0011346030657421844,0.03366199309278818,0.0052656008545525
19899892.88814691,0.9914589923582292,0.0016843607459433216,0.0,0.0,0.9911015901666694,0.0013470064550600636,0.028643016284842837,0.004842077460657197
19983419.833055094,0.9902568870314576,0.0009624672643510508,0.0,0.0,0.9912449125713353,0.001674665029132286,0.033320510313429856,0.007072789057511579
20066946.777963273,0.9888456209484714,0.0009828683004989168,0.0,0.0,0.990538169778613,0.0019871339766369127,0.035481999082795625,0.009288860271773919
20150473.722871453,0.9887185681654609,0.0011536284859069302,0.0,0.0,0.9909365671940137,0.0019392900016295682,0.0369199171960931,0.008594380712885704
20234000.667779632,0.9900045418321569,0.0009652239343749535,0.0,0.0,0.9900193120019862,0.003435585814301214,0.03609252100538372,0.007671179692130567
20317527.612687815,0.9891984623976713,0.001042590035619923,0.0,0.0,0.990375532614924,0.0021529323502820392,0.0338736797117467,0.006998277461614682
20401054.557595994,0.9860777850803989,0.0016575200235322296,0.0,0.0,0.9882017376148218,0.0026171461486131945,0.034779400315984976,0.007795599454532557
20484581.502504174,0.9848490162096016,0.0019921696729793613,0.0,0.0,0.987747801615915,0.0023816871894211046,0.03998046126859076,0.005890689096393793
20568108.447412353,0.9870291612082789,0.00038521088359015746,0.0,0.0,0.987548472834947,0.0006699291193756066,0.04041170738206591,0.00291536723705489
20651635.392320536,0.9872279809972649,0.00045142024960053806,0.0,0.0,0.9885773667809867,0.0023311156803773373,0.041143191337779855,0.005647635320646561
20735162.337228715,0.9878339412723179,0.0012129610569994952,0.0,0.0,0.9901252437364491,0.0023776650929105544,0.040967294408467976,0.007826391794544965
20818689.282136895,0.9870858541808006,0.0017341147695518798,0.0,0.0,0.9905044243294617,0.0011884989461705725,0.04156752212670702,0.00396753834493941
20902216.227045074,0.9882421241707958,0.001506923027278469,0.0,0.0,0.9886638825581816,0.0018636621005110074,0.0440073236487667,0.0028172262796606093
20985743.171953257,0.9891400824173902,0.0016138287111769486,0.0,0.0,0.9910158046064438,0.0012424107167967138,0.04291152597885511,0.0035062845751010234
21069270.116861437,0.9881617919323195,0.0007935718739177746,0.0,0.0,0.9906221788904691,0.0016529885123954167,0.04348725757796839,0.002931822113203151
21152797.061769616,0.9885055462423208,0.00035517277531321625,0.0,0.0,0.9906258580159933,0.000895383792199972,0.043833702440773725,0.005256580906398866
21236324.006677795,0.9892758180071519,0.0004210521409502243,0.0,0.0,0.9899997182902208,0.0015597558277770688,0.0428170052456883,0.0038757474487764554
21319850.95158598,0.9882673211916974,0.0007169269135531395,0.0,0.0,0.9894408584483942,0.00044366220102390493,0.04178199394261911,0.004081137336464176
21403377.896494158,0.9898213779564565,0.0008095983805661484,0.0,0.0,0.990219770483075,0.0005812268259219134,0.0362701862588998,0.0019355252309944157
21486904.841402337,0.990430719920099,0.000684447560170245,0.0,0.0,0.9905412747250405,0.0011096584750918592,0.035703111169737324,0.003507611911641074
21570431.78631052,0.9897381209468162,0.0012879750577019728,0.0,0.0,0.9894318500688821,0.002531994727923641,0.0418817921376393,0.0005613069282032029
21653958.7312187,0.9900302132738278,0.0007199521494507613,0.0,0.0,0.9908281195561766,0.001858579369847747,0.04209688643406743,0.0023908066817315645
21737485.67612688,0.9891708484444189,0.0014097976994277702,0.0,0.0,0.9918294810574646,0.0013131056087452005,0.04494033591134424,0.0030487956009761703
21821012.621035058,0.9881755417434571,0.002154848763672327,0.0,0.0,0.9907302986185034,0.0019104142658757021,0.044338606890223085,0.0008642970116170062
21904539.56594324,0.9908910332313484,0.0013396775751427796,0.0,0.0,0.990133819758617,0.0027307352536576454,0.04311614433604491,0.002402606330573265
21988066.51085142,0.9895953334723466,0.0004856524208017106,0.0,0.0,0.9907881974248381,0.0029135537983167484,0.04550760338570258,0.0018593430267925593
22071593.4557596,0.9901678318750006,0.00048090538504262995,0.0,0.0,0.9899032691973572,0.0011898664205585738,0.04765159981308259,0.0020636619570851343
22155120.40066778,0.991274000141507,0.0004096663880213266,0.0,0.0,0.9906629032547313,0.0006684869483727022,0.054993817950089,0.0052836623609905835
22238647.345575962,0.9906155281972501,0.0005852471739555418,0.0,0.0,0.9891679676467425,0.0005462908374505299,0.05828699574975288,0.006347471019137649
22322174.29048414,0.9902370193926421,0.0005214728089818337,0.0,0.0,0.9883052560390108,0.0005242407169849811,0.05456779718829698,0.006219537357024728
22405701.23539232,0.9893672962483997,0.0011419071465295877,0.0,0.0,0.9895146011604417,0.001160403752887022,0.056420559686250406,0.009338872154787011
22489228.1803005,0.9896324485551494,0.0007639871154729481,0.0,0.0,0.9902655606965777,0.001367954665505937,0.055755801243827056,0.013272160988911132
22572755.125208683,0.9915117182353156,0.0009915759526906796,0.0,0.0,0.9901126003468574,0.0008333936374988151,0.05318582932685198,0.009532432552858487
22656282.070116863,0.9909420986574703,0.0018635951066839403,0.0,0.0,0.9891986392275866,0.002222064865445281,0.05634807236024242,0.008576053039717172
22739809.015025042,0.9918911690477182,0.0009608035731032703,0.0,0.0,0.9897791451294528,0.002546208897447871,0.05383445478109763,0.0033794029768783036
22823335.95993322,0.9913687177948763,0.0005040485452916545,0.0,0.0,0.9889667362986971,0.0015234215341620417,0.0506661088507625,0.00209813004160021
22906862.904841404,0.9900071099960188,0.0016074433108322142,0.0,0.0,0.9851598812691936,0.0021734763866882866,0.0481848034739078,0.0005290449458868946
22990389.849749584,0.988883814012595,0.0006931687308132697,0.0,0.0,0.9874606091026181,0.00038894672295981906,0.047445223813825564,0.0016510203514664475
23073916.794657763,0.9894619967668569,0.0008807902041727969,0.0,0.0,0.9890716500788931,0.0007294411157922824,0.039243421440074706,0.0034911980968065914
23157443.739565942,0.9909893400120064,0.0009947524280158515,0.0,0.0,0.9874010544104918,0.0016256514762572956,0.041193786678460804,0.009283727832185245
23240970.684474126,0.9875078077401223,0.001979883746354181,0.0,0.0,0.9880491703334404,0.0013947072540802113,0.044032215597100015,0.003797870501552906
23324497.629382305,0.9880765970932663,0.0018037140567311511,0.0,0.0,0.9884732212667905,0.0009557564696142809,0.04643979162820038,0.005994558765506689
23408024.574290484,0.9879966499007323,0.0018782673513096477,0.0,0.0,0.9875894983260868,0.0012965993401249053,0.03895985039028563,0.0037426561698717885
23491551.519198664,0.9862112454947259,0.0033002862994828725,0.0,0.0,0.9882131893723104,0.0005516091167312453,0.038762481083623096,0.0035387015260322013
23575078.464106847,0.9877707557081717,0.0014681521267878867,0.0,0.0,0.9879793422359687,0.000798346865276129,0.043829905865670926,0.002279585221652539
23658605.409015026,0.988624112149996,0.001267599103811384,0.0,0.0,0.9891710196292749,0.0011375942296399024,0.04568374392955604,0.0035307067754733463
23742132.353923205,0.9891776478485639,0.0005004463270258675,0.0,0.0,0.9894711522956244,0.0009755641054251011,0.04295756123670038,0.003406622984898939
23825659.298831385,0.9885412931024309,0.0008942103824582712,0.0,0.0,0.988711697918457,0.0015237475380849835,0.040961012355746666,0.00822026842577255
23909186.243739568,0.9901217102976781,0.00035705378398094963,0.0,0.0,0.9884697389526459,0.0008330791829674575,0.04107785875662597,0.005612753252176682
23992713.188647747,0.9914132249027868,0.0008196665744669274,0.0,0.0,0.9890241959684172,0.000602257462394887,0.04040655870203741,0.007892345546555293
24076240.133555926,0.9919052078153219,0.0010568804348283084,0.0,0.0,0.9890479837624827,0.0007988652945899174,0.03527176790115543,0.0023630634867120976
24159767.07846411,0.9900437198891882,0.001912162832775671,0.0,0.0,0.9884247355828578,0.0004305959408068538,0.03351747326619859,0.0034249203445269076
24243294.02337229,0.9880693383833398,0.0027266651713496073,0.0,0.0,0.9896309134209488,0.000804463176462637,0.03132107422844018,0.005188495415637451
24326820.968280468,0.9889101864847651,0.0029028691884387956,0.0,0.0,0.9902892037609177,0.00016477525943832486,0.029311882529889307,0.0032259563351903177
24410347.913188647,0.990679547460128,0.002490927062927556,0.0,0.0,0.9907794613701109,0.0004075983880169664,0.03575753669446121,0.008036317332987368
24493874.85809683,0.9905709866687444,0.0032853448536821297,0.0,0.0,0.9908362931313731,0.0002842997826743799,0.033370446237391556,0.01021625013930579
24577401.80300501,0.9910242933880267,0.0035700027250243093,0.0,0.0,0.9893802148009755,0.0012381645201508136,0.03209165722612397,0.00864411141454329
24660928.74791319,0.99154555134026,0.0027436607418634637,0.0,0.0,0.9904302039289649,0.0004090011939747503,0.033819501931199356,0.006289993674511942
24744455.69282137,0.9911725251407452,0.0018238412812829343,0.0,0.0,0.9876309513492352,0.0004567479219428624,0.035426825830771405,0.007173922196806073
24827982.63772955,0.9901645193700039,0.003330375513724891,0.0,0.0,0.986647318952362,0.0003993896734917229,0.03592437808747536,0.006851885196326599
24911509.58263773,0.9908551359506469,0.0025564407968233895,0.0,0.0,0.9880912088962251,0.0006539989378819451,0.03736656934093097,0.004651372352170107
24995036.52754591,0.9912824233185519,0.003046669818568225,0.0,0.0,0.989624049092178,0.0015574143588739922,0.04167803852210502,0.003927818852008892
25078563.47245409,0.9930457711316901,0.001856993241856299,0.0,0.0,0.9826897079484395,0.0016784693000041428,0.05665415805005981,0.00423900716503623
25162090.417362273,0.9860005263130218,0.0031697678716226946,0.0,0.0,0.98534274107404,0.0020559772459904603,0.10100211008765347,0.006066687521271922
25245617.362270452,0.9830915195125723,0.005447242351278677,0.0,0.0,0.9875868591010103,0.0024641317128425966,0.14498873355644695,0.014108373084813984
25329144.30717863,0.9856026917839994,0.004216629825696182,0.0,0.0,0.9894121802294839,0.0015100080082261875,0.17322081267337316,0.008796471891745917
25412671.25208681,0.9845312055529613,0.005249229641773512,0.0,0.0,0.9896669212521019,0.001317222681323287,0.17781009928270128,0.0042619964625701875
25496198.196994994,0.9854858790873638,0.004612844590594425,0.0,0.0,0.9907456025795369,0.0017616991624275237,0.1721139947932666,0.004970873693095961
25579725.141903173,0.9866122005351831,0.0038665525233960276,0.0,0.0,0.9908795022227944,0.0014517578266073814,0.14906246712093008,0.007819366681767664
25663252.086811353,0.9868056835216169,0.003582453423379339,0.0,0.0,0.990727911795077,0.002268537330840802,0.1337407001400129,0.009800622541418943
25746779.031719532,0.9885495575969246,0.003434764298049009,0.0,0.0,0.9911340491177727,0.001350205437430325,0.12169447840203919,0.01077601360278052
25830305.976627715,0.9885199847350643,0.0025801385249778043,0.0,0.0,0.9905591340297589,0.001253917590602728,0.09771108284809778,0.008007153969246646
25913832.921535894,0.9877203588570694,0.0024362482086377375,0.0,0.0,0.9916509325421577,0.0006592779539731886,0.10205194615135148,0.005982680949698049
25997359.866444074,0.9861837812185131,0.0035534149946121153,0.0,0.0,0.9894784915722411,0.0017682778818447218,0.08462009668557562,0.009649674267167238
26080886.811352253,0.9850105983747471,0.0033037551748600308,0.0,0.0,0.9899188375227532,0.0006934684020513956,0.07742278143102167,0.00774572323564918
26164413.756260436,0.9860233497540815,0.0022378002540598472,0.0,0.0,0.9911506391918355,0.0017186444813037808,0.07255151902507347,0.006782487560271557
26247940.701168615,0.985470925522776,0.0030244818177826145,0.0,0.0,0.9910710900401195,0.0013773178230314623,0.0675028309052122,0.004621329195010769
26331467.646076795,0.9874483983431253,0.0020572628428409956,0.0,0.0,0.9919849633058785,0.0012477093861891116,0.07243109321550367,0.005005259483654584
26414994.590984974,0.9872191880919909,0.00181003823430275,0.0,0.0,0.9894525082174569,0.0009504179248230083,0.062088283860777665,0.002575802430610812
26498521.535893157,0.9898572194960232,0.0014778426828595027,0.0,0.0,0.9901538356205094,0.0021432949497004633,0.054404740400329166,0.004820839845616882
26582048.480801336,0.9898879341429728,0.002717242207982091,0.0,0.0,0.9903982763128355,0.0013346085821535894,0.05091817408935797,0.005516730974762714
26665575.425709516,0.9897856977928364,0.003218261533424094,0.0,0.0,0.9901132331483384,0.001437265690708581,0.04794922240492606,0.00832726501878547
26749102.370617695,0.9907278172117925,0.0025056596989686567,0.0,0.0,0.9919782760101384,0.0009403813851792737,0.05006442035283243,0.006940619995474632
26832629.31552588,0.9891154726781686,0.0014955243677802071,0.0,0.0,0.9917068475666776,0.0009763114099779312,0.0443611650933042,0.005163244165614127
26916156.260434058,0.9875662980426908,0.002440299760123459,0.0,0.0,0.9921263475683807,0.00013030174128063343,0.042082029150547685,0.0002563567114956306
26999683.205342237,0.9882648432281625,0.0014842381084055234,0.0,0.0,0.989617075594237,0.002044219950651891,0.045111038748843375,0.003555736203158413
27083210.15025042,0.9892702035703985,0.0013777228136265744,0.0,0.0,0.9898914560095364,0.002460586020756943,0.041607232373628567,0.006899533790430843
27166737.0951586,0.9899982099732464,0.0018438758135381993,0.0,0.0,0.9903615962577832,0.0022332929046711054,0.03724619991994118,0.004137115129803291
27250264.04006678,0.9905895876406214,0.0023709436595685126,0.0,0.0,0.9895765908189139,0.002001151032456005,0.03405367623659055,0.004732704645821369
27333790.984974958,0.9918168940829727,0.001980896914853235,0.0,0.0,0.9905730718229243,0.00041793124806125705,0.0302494262222599,0.0064122504656216025
27417317.92988314,0.9918750202152942,0.0024498984253525495,0.0,0.0,0.9903208726528231,0.002354306811738411,0.029226732086069213,0.0046228099591524375
27500844.87479132,0.9905412663070283,0.0015527688140630797,0.0,0.0,0.9910387000626683,0.0018513608080021468,0.03315565621602173,0.0029821369281141964
27584371.8196995,0.9896187343904543,0.0010364031338528092,0.0,0.0,0.9899363116381766,0.0026391718086744096,0.030745875666522163,0.0016522460445982474
27667898.76460768,0.9899427546250411,0.0007066660680090804,0.0,0.0,0.991732007658312,0.0023757211750277296,0.030907980678564956,0.003403920068959145
27751425.709515862,0.9885001271477997,0.0003058120557481777,0.0,0.0,0.9918399952957148,0.0020779758042630955,0.033087645616473586,0.006561213829293399
27834952.65442404,0.9892094342156232,0.0003886665261970909,0.0,0.0,0.9908768453719379,0.0018131590363612729,0.031574947713292355,0.00706070856773885
27918479.59933222,0.9880659656371122,0.000845150603231744,0.0,0.0,0.9906024241159369,0.0008760505779602516,0.029725420336648878,0.006320073536492175
28002006.5442404,0.9893346875941637,0.001217862159272123,0.0,0.0,0.9912490772599659,0.0012516909040981793,0.02807079042755008,0.005582583090992507
28085533.489148583,0.9889115256314028,0.0008204888253910998,0.0,0.0,0.9910714768279268,0.0016702233738460567,0.028787709905570086,0.005451838997247148
28169060.434056763,0.9890675399119729,0.0007361126033636955,0.0,0.0,0.9914710540960795,0.0023378885784791597,0.029619446798450615,0.004921318378879577
28252587.378964942,0.988813366828364,0.00043182890441572383,0.0,0.0,0.9924574492072221,0.001710013685085063,0.026015268128239625,0.005116378594689048
28336114.32387312,0.9894851430476305,0.0010243821656959434,0.0,0.0,0.9919883883004267,0.0017313456652727798,0.021852545475129187,0.0053646624391991355
28419641.268781304,0.9903590458333175,0.001224208613777182,0.0,0.0,0.9902228975673711,0.0022024355543762172,0.022747346842202646,0.0056116208607028695
28503168.213689484,0.9913051435088934,0.0013219623608659225,0.0,0.0,0.9908935164781583,0.00191292695370047,0.02432763987402815,0.00393314206381283
28586695.158597663,0.9902129069250564,0.00256843769563702,0.0,0.0,0.9915633986641744,0.001400532443359999,0.02355776822534612,0.0032192286174226306
28670222.103505842,0.9903760783422708,0.0018848094208178893,0.0,0.0,0.9913327625513454,0.0012264092700633121,0.02428541558322818,0.005217279094178393
28753749.048414025,0.9908481747838529,0.0019770252875486445,0.0,0.0,0.990829506297743,0.0010227825317799017,0.02374823015861534,0.005812607209412078
28837275.993322205,0.988596754857137,0.0020141487210684392,0.0,0.0,0.990511160978253,0.0011354920213980028,0.022622213259343365,0.0058882585445276855
28920802.938230384,0.9902168448232757,0.002316458196510893,0.0,0.0,0.9894566429940544,0.0005799620269698699,0.023253062713707046,0.0077573441980405815
29004329.883138563,0.9908618231818851,0.0020417735511784013,0.0,0.0,0.990078844072591,0.001699121487684587,0.024828281517697576,0.008938476883995444
29087856.828046747,0.9915502075923691,0.0016839976487826231,0.0,0.0,0.9903421872557142,0.0010950809986008051,0.027514240122515656,0.005899400909290641
29171383.772954926,0.9918092571509223,0.001561731775263326,0.0,0.0,0.9907092538168442,0.00018886265020996834,0.02892619811852219,0.005838492500262673
29254910.717863105,0.9919012761984661,0.0016414406547949646,0.0,0.0,0.9898978438617507,0.0006526907030638409,0.026670827042253164,0.0062537871282330225
29338437.662771285,0.9910883982156481,0.0014875670336667868,0.0,0.0,0.9886442343186991,0.001712387151922576,0.022288078230136416,0.006350620145963821
29421964.607679468,0.9924332619209263,0.000572590550112179,0.0,0.0,0.9899298307083986,0.0020729705009879078,0.017456770957551482,0.004460014314989454
29505491.552587647,0.9914705171068471,0.0005412601308865304,0.0,0.0,0.9899379982621078,0.0014262529871121115,0.01656323132067555,0.004325293675717366
29589018.497495826,0.9895765625568288,0.0015936624439511987,0.0,0.0,0.9919499053149726,0.0007291490623693959,0.025542174980977706,0.010094261599921132
29672545.44240401,0.9915341174753952,0.0016113600420723777,0.0,0.0,0.99159706826786,0.0017131065360643043,0.02530899298707941,0.00892796588741406
29756072.38731219,0.9910950842322764,0.0011823517611344394,0.0,0.0,0.9908880228823612,0.0019023438879533178,0.029171926289596074,0.011797510351027288
29839599.332220368,0.9893573811232831,0.00041670966360396954,0.0,0.0,0.9923043449427539,0.001782102605162254,0.02461544022697333,0.010807998929350754
29923126.277128547,0.988952991617,0.00022644869430285655,0.0,0.0,0.9911961361390264,0.001171554004032868,0.028555977748991854,0.010332718734654979
30006653.22203673,0.9887051399293224,0.0006413261690939334,0.0,0.0,0.9890985576809239,0.0021262598904326583,0.025692047339203373,0.010345662084124206
30090180.16694491,0.989156267045871,0.00140630868557421,0.0,0.0,0.9902406947479312,0.0016371948183452033,0.02288911767435403,0.010221737117329915
30173707.11185309,0.989647597520448,0.0012875262578419448,0.0,0.0,0.9914088454585951,0.0020061045732862786,0.02450991687539493,0.011228798268052963
30257234.05676127,0.9899270767110586,0.0017945297384640605,0.0,0.0,0.9907586890084584,0.002570796568692771,0.026352589519090346,0.011166320399018742
30340761.00166945,0.9905449291048742,0.00206578584119391,0.0,0.0,0.9916784380543217,0.0014221852187902603,0.027465559991434848,0.009322667597967049
30424287.94657763,0.9915268297568322,0.0019110009651957904,0.0,0.0,0.992399772523036,0.0013054670065696893,0.029808863480161266,0.0064872635956157694
30507814.89148581,0.9914454212700207,0.002038613086003698,0.0,0.0,0.9916425590870066,0.0010861646439027995,0.026159613099375006,0.000608734589096786
30591341.83639399,0.9903700580181315,0.0016521859322411571,0.0,0.0,0.9891178979744023,0.001557962491894557,0.026242802658249586,0.0017549604539289778
30674868.781302173,0.9907653548425505,0.0009910953728190165,0.0,0.0,0.9885748227979122,0.0020033659415901036,0.023723543189916305,0.003016976530156915
30758395.726210352,0.9884850615370352,0.0006583141925903962,0.0,0.0,0.987094648787712,0.003372335413432692,0.02449973568071981,0.0048869198544213305
30841922.67111853,0.9897714924955568,0.0006699909236676158,0.0,0.0,0.9879453789215148,0.003417750444096402,0.02410828590086747,0.0039033473047655957
30925449.61602671,0.9891638148242992,0.0005334311753281792,0.0,0.0,0.987876133065309,0.0037780677533169305,0.02386402882756461,0.0039011299671223494
31008976.560934894,0.9883289896273629,0.0003684834085908454,0.0,0.0,0.9860593271865611,0.006629386596717946,0.021407885996795772,0.005558103425461124
31092503.505843073,0.9884860017825067,0.0013508355357743846,0.0,0.0,0.9852406646137352,0.006484784304205173,0.02062739389592023,0.0028802706672932748
31176030.450751252,0.9872014582871408,0.0012384530026518595,0.0,0.0,0.9850069197495666,0.005991828252762424,0.02005151367760015,0.0024444577379525694
31259557.39565943,0.9870423602503698,0.0005531213676065672,0.0,0.0,0.9840368282742089,0.0061792383623740154,0.01905998294113104,0.003243720411142037
31343084.340567615,0.9886406739949464,0.0005611087925412175,0.0,0.0,0.9845354448498478,0.005785841245451921,0.019586933222962757,0.0014642667986472717
31426611.285475794,0.9885112671959465,0.0009244512388360104,0.0,0.0,0.9857546510812317,0.005631561847318403,0.021232551938669686,0.00221078335588671
